ax, ay, az, gx, gy, gz, state
0.024414, 1.009521, -0.114014, -3.419847, -0.305344, 0.732824, closed
0.026367, 1.013184, -0.123779, -3.297710, -0.366412, 0.732824, closed
0.021973, 1.007080, -0.120850, -3.297710, -0.305344, 0.793893, closed
0.030029, 1.008301, -0.129639, -3.175573, -0.244275, 0.793893, closed
0.023682, 1.004883, -0.109131, -3.358779, -0.366412, 0.732824, closed
0.027588, 1.003662, -0.118896, -3.297710, 0.000000, 0.732824, closed
0.029785, 1.005615, -0.122559, -3.053435, -0.061069, 0.671756, closed
0.028564, 1.010986, -0.110840, -3.175573, -0.061069, 0.732824, closed
0.029297, 1.011475, -0.119385, -3.358779, 0.000000, 0.732824, closed
0.026123, 1.010986, -0.122314, -3.419847, -0.122137, 0.854962, closed
0.023926, 1.004150, -0.122559, -3.297710, -0.122137, 0.916031, closed
0.025635, 1.007080, -0.118164, -3.419847, -0.183206, 0.916031, closed
0.027832, 1.003906, -0.113770, -3.297710, -0.183206, 0.793893, closed
0.028564, 1.005859, -0.112793, -3.236641, 0.000000, 0.732824, closed
0.027588, 1.012207, -0.122070, -3.175573, -0.183206, 0.916031, closed
0.024902, 1.010254, -0.119141, -3.236641, -0.244275, 0.793893, closed
0.022461, 1.004395, -0.133301, -3.114504, -0.061069, 0.977099, closed
0.029053, 1.006836, -0.115967, -3.236641, 0.000000, 0.977099, closed
0.021484, 1.011719, -0.122070, -3.236641, 0.061069, 0.793893, closed
0.022461, 1.008789, -0.122803, -3.236641, 0.061069, 0.732824, closed
0.024902, 1.004639, -0.118652, -3.236641, 0.000000, 0.916031, closed
0.036621, 1.008057, -0.123291, -3.358779, 0.061069, 0.977099, closed
0.029053, 1.002930, -0.123291, -3.175573, -0.122137, 0.854962, closed
0.032227, 1.007080, -0.124268, -3.236641, 0.000000, 0.671756, closed
0.027588, 1.006836, -0.121582, -3.297710, 0.000000, 0.793893, closed
0.025391, 1.013428, -0.118164, -3.358779, -0.244275, 0.854962, closed
0.022705, 1.009033, -0.120850, -3.297710, -0.244275, 0.793893, closed
0.019531, 1.002686, -0.127441, -3.236641, 0.183206, 0.671756, closed
0.027832, 1.006836, -0.122070, -3.053435, -0.061069, 0.732824, closed
0.025146, 1.011963, -0.115723, -3.297710, -0.183206, 0.732824, closed
0.027832, 1.010010, -0.135254, -3.114504, -0.122137, 0.671756, closed
0.027344, 1.004395, -0.122070, -3.053435, -0.244275, 0.793893, closed
0.021729, 1.009521, -0.115967, -3.297710, -0.122137, 0.671756, closed
0.025879, 1.007324, -0.120361, -3.297710, -0.061069, 0.793893, closed
0.022949, 1.004883, -0.116211, -3.419847, -0.183206, 0.916031, closed
0.029541, 1.012207, -0.124756, -3.297710, 0.000000, 0.854962, closed
0.022461, 1.012939, -0.123291, -3.419847, -0.061069, 0.916031, closed
0.029785, 1.009277, -0.114990, -3.175573, 0.000000, 1.038168, closed
0.024170, 1.008301, -0.117920, -3.297710, -0.305344, 0.854962, closed
0.020264, 1.012695, -0.119385, -3.297710, -0.183206, 0.732824, closed
0.027588, 1.007568, -0.122314, -3.419847, -0.183206, 0.610687, closed
0.027100, 1.006592, -0.123535, -3.297710, -0.305344, 0.793893, closed
0.028564, 1.010010, -0.127441, -3.297710, -0.305344, 0.916031, closed
0.027100, 1.005615, -0.125244, -3.297710, -0.305344, 0.793893, closed
0.029541, 1.006348, -0.123291, -3.358779, -0.366412, 0.854962, closed
0.022461, 1.009277, -0.119141, -3.297710, -0.122137, 0.671756, closed
0.031006, 1.012451, -0.120605, -3.297710, -0.366412, 0.732824, closed
0.021729, 1.011475, -0.125977, -3.480916, -0.427481, 0.854962, closed
0.032959, 1.006592, -0.121094, -3.236641, -0.305344, 0.732824, closed
0.030273, 1.010986, -0.123779, -3.358779, -0.305344, 0.977099, closed
0.026123, 1.005371, -0.122314, -3.236641, -0.305344, 0.732824, closed
0.020508, 1.003174, -0.117432, -3.358779, -0.488550, 0.793893, closed
0.036133, 1.011230, -0.125977, -3.358779, -0.305344, 0.977099, closed
0.022461, 1.005127, -0.116699, -3.358779, -0.244275, 0.793893, closed
0.028809, 1.010010, -0.120605, -3.236641, -0.366412, 0.732824, closed
0.029297, 1.006104, -0.119141, -3.236641, -0.244275, 0.793893, closed
0.028564, 1.008789, -0.118164, -3.419847, -0.366412, 0.916031, closed
0.027588, 1.013428, -0.120605, -3.175573, -0.244275, 0.793893, closed
0.022217, 1.002441, -0.112061, -3.175573, -0.305344, 0.793893, closed
0.023682, 1.009521, -0.123291, -3.236641, -0.244275, 0.671756, closed
0.024658, 1.009766, -0.122803, -3.297710, -0.366412, 0.854962, closed
0.022705, 1.008545, -0.119629, -3.236641, -0.366412, 0.916031, closed
0.028564, 1.006104, -0.122070, -3.297710, -0.427481, 0.793893, closed
0.019531, 1.010498, -0.113770, -3.236641, -0.366412, 0.916031, closed
0.028320, 1.010010, -0.113770, -3.358779, -0.427481, 0.793893, closed
0.031738, 1.012207, -0.142578, -3.175573, -0.244275, 0.793893, closed
0.030762, 1.009277, -0.133789, -3.175573, -0.549618, 0.854962, closed
0.022949, 1.010254, -0.134277, -3.114504, -0.488550, 0.671756, closed
0.024658, 1.007812, -0.133545, -3.358779, -0.916031, 0.671756, closed
0.030518, 1.007080, -0.128418, -3.480916, -0.732824, 0.793893, closed
0.026123, 1.011963, -0.124023, -3.053435, -0.732824, 0.793893, closed
0.027344, 1.011475, -0.116211, -3.358779, -0.854962, 0.854962, closed
0.028564, 1.015625, -0.111572, -3.297710, -0.916031, 0.793893, closed
0.034424, 1.007324, -0.120605, -3.114504, -0.671756, 0.671756, closed
0.026855, 1.006348, -0.119629, -3.297710, -0.610687, 0.854962, closed
0.032959, 1.013672, -0.106445, -3.297710, -0.366412, 0.732824, closed
0.025391, 1.010742, -0.110840, -3.419847, -0.610687, 0.732824, closed
0.029053, 1.009277, -0.114502, -3.175573, -0.488550, 0.854962, closed
0.025391, 1.008057, -0.109863, -2.992366, -0.549618, 0.610687, closed
0.025635, 1.008789, -0.120605, -3.297710, -0.427481, 0.854962, closed
0.021973, 1.010742, -0.118164, -3.236641, -0.488550, 0.732824, closed
0.024170, 1.008789, -0.127441, -3.053435, -0.366412, 0.732824, closed
0.025391, 1.004395, -0.127197, -2.992366, -0.671756, 0.977099, closed
0.029053, 1.006836, -0.148926, -3.114504, -0.671756, 0.732824, closed
0.026367, 1.010986, -0.125977, -3.175573, -0.488550, 0.793893, closed
0.028809, 1.012451, -0.122070, -3.603053, -0.916031, 0.732824, closed
0.022949, 1.010498, -0.131348, -3.358779, -0.732824, 0.793893, closed
0.028076, 1.011475, -0.121338, -3.297710, -0.732824, 0.916031, closed
0.028320, 1.005859, -0.108643, -3.297710, -0.793893, 0.854962, closed
0.025146, 1.007080, -0.115723, -3.297710, -0.610687, 0.854962, closed
0.034180, 1.008789, -0.115234, -3.419847, -0.732824, 0.732824, closed
0.027588, 1.008301, -0.118652, -3.236641, -1.465649, 0.732824, closed
0.029785, 1.008301, -0.125488, -3.358779, -1.221374, 0.793893, closed
0.029785, 1.004395, -0.122070, -3.419847, -1.343511, 0.977099, closed
0.031738, 1.012695, -0.122803, -3.297710, -1.404580, 0.732824, closed
0.023682, 1.013916, -0.121338, -3.175573, -1.343511, 0.916031, closed
0.024170, 1.006592, -0.120605, -3.175573, -1.526718, 0.610687, closed
0.026367, 1.006104, -0.114502, -3.175573, -1.465649, 0.793893, closed
0.022949, 1.005127, -0.126221, -3.236641, -1.404580, 0.793893, closed
0.028076, 1.008789, -0.118896, -3.358779, -1.160305, 0.854962, closed
0.026611, 1.010254, -0.120605, -3.358779, -1.282443, 0.610687, closed
0.027588, 1.006836, -0.122070, -3.114504, -1.282443, 0.916031, closed
0.026855, 1.010742, -0.120117, -3.053435, -1.526718, 0.732824, closed
0.031250, 1.007812, -0.114502, -3.053435, -1.465649, 0.793893, closed
0.023682, 1.012695, -0.118652, -3.297710, -1.343511, 0.977099, closed
0.041260, 1.006348, -0.111084, -3.480916, -1.038168, 0.549618, closed
0.018799, 1.009521, -0.114990, -3.297710, -1.282443, 0.793893, closed
0.027344, 1.014160, -0.116699, -3.053435, -1.282443, 0.854962, closed
0.033691, 1.008545, -0.115723, -3.053435, -1.221374, 0.732824, closed
0.028076, 1.007568, -0.124512, -3.358779, -1.038168, 0.732824, closed
0.028564, 1.009766, -0.115479, -3.419847, -1.282443, 0.732824, closed
0.031250, 1.007080, -0.120361, -3.358779, -1.099237, 0.854962, closed
0.026123, 1.003418, -0.119629, -3.236641, -0.977099, 0.793893, closed
0.019775, 1.004639, -0.117676, -3.175573, -1.099237, 0.671756, closed
0.021973, 1.010498, -0.107666, -3.236641, -0.977099, 0.793893, closed
0.019043, 1.008057, -0.105713, -3.297710, -0.977099, 0.916031, closed
0.033936, 1.009277, -0.128906, -3.419847, -0.793893, 0.732824, closed
0.020264, 1.012939, -0.108154, -3.297710, -0.854962, 0.793893, closed
0.028564, 1.010742, -0.112793, -3.236641, -0.793893, 0.671756, closed
0.031738, 1.011719, -0.124023, -3.297710, -0.732824, 0.793893, closed
0.024170, 1.009521, -0.111328, -3.297710, -0.671756, 0.854962, closed
0.026855, 1.011230, -0.109131, -3.358779, -0.610687, 0.793893, closed
0.025879, 1.007568, -0.117920, -3.419847, -0.732824, 0.854962, closed
0.022461, 1.013916, -0.114746, -3.236641, -0.488550, 0.854962, closed
0.026123, 1.009766, -0.118408, -3.297710, -0.610687, 0.854962, closed
0.026855, 1.008057, -0.120605, -3.175573, -0.549618, 0.854962, closed
0.026123, 1.010254, -0.106934, -3.114504, -0.366412, 0.610687, closed
0.026611, 1.009033, -0.116211, -3.297710, -0.305344, 0.916031, closed
0.030518, 1.010010, -0.110840, -3.358779, -0.366412, 0.610687, closed
0.028564, 1.004395, -0.114746, -3.297710, -0.427481, 0.793893, closed
0.030762, 1.014160, -0.120850, -3.175573, -0.244275, 0.732824, closed
0.021973, 1.006348, -0.123047, -3.297710, -0.122137, 0.854962, closed
0.033203, 1.007324, -0.124512, -3.175573, -0.244275, 0.732824, closed
0.021729, 1.014404, -0.116943, -3.053435, -0.244275, 0.977099, closed
0.028320, 1.009766, -0.108398, -3.297710, -0.183206, 0.610687, closed
0.023438, 1.006104, -0.118164, -3.297710, -0.183206, 0.916031, closed
0.026123, 1.009033, -0.114014, -3.236641, -0.061069, 0.732824, closed
0.024902, 1.013672, -0.117188, -3.297710, 0.061069, 0.854962, closed
0.027832, 1.011719, -0.114746, -3.358779, -0.061069, 0.732824, closed
0.027344, 1.014404, -0.117920, -3.358779, 0.061069, 0.671756, closed
0.023438, 1.012207, -0.114746, -3.236641, -0.061069, 0.793893, closed
0.024902, 1.003418, -0.114990, -3.297710, 0.061069, 0.793893, closed
0.025391, 1.011475, -0.122314, -3.175573, -0.183206, 0.854962, closed
0.024414, 1.009277, -0.119141, -3.358779, -0.244275, 0.671756, closed
0.029785, 1.007568, -0.116943, -3.175573, 0.000000, 0.793893, closed
0.026855, 1.007080, -0.124512, -3.297710, 0.061069, 0.854962, closed
0.023682, 1.015625, -0.120361, -3.236641, -0.122137, 0.671756, closed
0.025879, 1.005371, -0.115234, -3.419847, -0.122137, 0.793893, closed
0.028564, 1.008301, -0.124512, -3.114504, -0.061069, 0.732824, closed
0.027100, 1.005615, -0.126953, -3.114504, 0.061069, 0.793893, closed
0.032715, 1.006592, -0.112793, -3.236641, 0.000000, 0.610687, closed
0.034668, 1.009766, -0.125244, -3.297710, 0.061069, 0.793893, closed
0.031982, 1.005371, -0.116943, -3.419847, -0.183206, 0.732824, closed
0.026367, 1.010742, -0.115234, -3.297710, 0.000000, 0.671756, closed
0.025146, 1.013672, -0.117188, -3.053435, 0.000000, 0.793893, closed
0.023926, 1.006348, -0.119385, -3.236641, -0.122137, 0.732824, closed
0.030273, 1.005371, -0.120850, -3.297710, 0.000000, 0.732824, closed
0.021484, 1.006592, -0.118164, -3.358779, 0.061069, 0.793893, closed
0.022217, 1.010254, -0.117432, -3.358779, 0.000000, 0.671756, closed
0.036865, 1.005615, -0.120117, -3.358779, 0.122137, 0.610687, closed
0.026855, 1.006592, -0.122070, -3.419847, 0.061069, 0.732824, closed
0.025146, 1.004150, -0.123291, -3.175573, -0.122137, 0.854962, closed
0.025146, 1.011719, -0.125488, -3.236641, 0.000000, 0.793893, closed
0.023193, 1.004150, -0.118164, -3.297710, -0.061069, 0.977099, closed
0.031250, 1.004639, -0.125977, -3.297710, 0.000000, 0.732824, closed
0.029297, 1.004150, -0.124023, -3.236641, -0.183206, 0.793893, closed
0.026123, 1.010498, -0.123291, -3.297710, -0.122137, 0.732824, closed
0.025879, 1.008789, -0.122070, -3.297710, -0.122137, 0.793893, closed
0.019287, 1.002930, -0.123779, -3.297710, 0.000000, 0.671756, closed
0.030029, 1.006592, -0.118164, -3.480916, -0.244275, 0.854962, closed
0.032715, 1.011230, -0.125732, -3.175573, -0.244275, 0.854962, closed
0.031982, 1.007080, -0.130615, -3.297710, -0.305344, 0.854962, closed
0.021484, 1.004883, -0.119873, -3.358779, -0.305344, 0.732824, closed
0.028564, 1.013184, -0.115234, -3.175573, -0.122137, 0.732824, closed
0.030518, 1.006104, -0.120117, -3.297710, -0.244275, 0.671756, closed
0.022461, 1.006104, -0.122314, -3.297710, -0.305344, 0.732824, closed
0.029053, 1.008545, -0.119385, -3.358779, -0.366412, 0.793893, closed
0.024658, 1.009521, -0.114502, -3.297710, -0.366412, 0.793893, closed
0.026611, 1.008057, -0.119629, -3.236641, -0.305344, 0.793893, closed
0.027588, 1.005615, -0.124023, -3.114504, -0.427481, 0.671756, closed
0.032227, 1.009766, -0.121582, -3.358779, -0.488550, 0.793893, closed
0.028320, 1.007568, -0.126465, -3.297710, -0.488550, 0.671756, closed
0.034668, 1.009277, -0.120850, -3.236641, -0.610687, 0.854962, closed
0.027588, 1.008789, -0.124268, -3.358779, -0.610687, 0.793893, closed
0.024658, 1.009521, -0.131592, -3.358779, -0.671756, 0.854962, closed
0.023438, 1.003662, -0.123291, -3.297710, -0.732824, 0.732824, closed
0.026855, 1.010986, -0.123535, -3.175573, -0.732824, 0.854962, closed
0.021973, 1.005859, -0.120117, -3.297710, -0.671756, 0.793893, closed
0.025635, 1.008057, -0.121826, -3.358779, -0.793893, 0.732824, closed
0.024414, 1.007568, -0.129150, -3.175573, -0.671756, 0.732824, closed
0.028564, 1.010986, -0.120605, -3.114504, -0.916031, 0.854962, closed
0.027100, 1.004639, -0.124023, -3.236641, -0.854962, 0.671756, closed
0.024414, 0.998535, -0.126953, -3.236641, -0.916031, 0.793893, closed
0.026855, 1.008057, -0.125244, -3.297710, -1.038168, 0.793893, closed
0.027588, 1.006104, -0.122559, -3.175573, -1.038168, 0.793893, closed
0.026855, 1.004150, -0.124512, -3.236641, -1.221374, 0.793893, closed
0.028076, 1.003662, -0.123779, -3.358779, -1.282443, 0.732824, closed
0.024414, 1.010498, -0.116699, -3.236641, -1.160305, 0.854962, closed
0.019775, 1.011475, -0.125977, -3.053435, -1.343511, 0.854962, closed
0.025635, 1.010986, -0.124512, -2.992366, -1.221374, 0.732824, closed
0.031982, 1.012451, -0.129150, -3.114504, -1.404580, 0.732824, closed
0.029053, 1.004639, -0.116943, -3.175573, -1.282443, 0.793893, closed
0.027344, 1.010498, -0.122070, -3.175573, -1.221374, 0.793893, closed
0.029053, 1.009277, -0.113525, -3.236641, -1.221374, 0.854962, closed
0.027832, 1.010254, -0.118652, -3.297710, -1.404580, 0.793893, closed
0.022705, 1.007568, -0.119629, -3.297710, -1.526718, 0.732824, closed
0.026367, 1.008789, -0.126709, -3.297710, -1.404580, 0.732824, closed
0.025146, 1.004883, -0.129150, -3.114504, -1.404580, 0.732824, closed
0.028809, 1.008057, -0.122559, -3.358779, -1.343511, 0.793893, closed
0.026855, 1.007812, -0.124023, -3.297710, -1.343511, 0.793893, closed
0.027100, 1.011719, -0.119141, -3.297710, -1.526718, 0.732824, closed
0.021729, 1.009277, -0.115967, -3.236641, -1.343511, 0.854962, closed
0.026611, 1.004883, -0.115967, -3.175573, -1.282443, 0.793893, closed
0.021240, 1.009277, -0.109375, -3.236641, -1.282443, 0.916031, closed
0.027100, 1.010254, -0.115479, -3.175573, -1.160305, 0.854962, closed
0.027100, 1.008057, -0.115234, -3.358779, -1.282443, 0.916031, closed
0.029541, 1.006836, -0.119385, -3.358779, -1.221374, 0.671756, closed
0.028076, 1.004395, -0.112793, -3.236641, -1.099237, 0.671756, closed
0.020996, 1.006104, -0.118652, -3.297710, -1.160305, 0.732824, closed
0.026367, 1.008789, -0.120361, -3.175573, -1.282443, 0.854962, closed
0.030273, 1.010010, -0.114990, -3.297710, -1.099237, 0.610687, closed
0.025391, 1.007080, -0.117188, -3.236641, -1.099237, 0.854962, closed
0.027344, 1.009277, -0.115479, -3.358779, -1.160305, 0.916031, closed
0.026367, 1.003662, -0.111328, -3.419847, -0.977099, 0.793893, closed
0.026123, 1.006836, -0.113770, -3.297710, -0.977099, 0.854962, closed
0.026855, 1.005859, -0.115479, -3.236641, -1.038168, 0.732824, closed
0.023926, 1.010986, -0.120605, -3.297710, -0.977099, 0.793893, closed
0.030762, 1.004883, -0.116699, -3.236641, -0.854962, 0.732824, closed
0.018799, 1.011719, -0.118164, -3.297710, -0.854962, 0.793893, closed
0.028320, 1.008545, -0.123535, -3.175573, -0.793893, 0.732824, closed
0.026855, 1.012695, -0.114502, -3.175573, -0.793893, 0.854962, closed
0.033936, 1.012451, -0.117676, -3.175573, -0.793893, 0.854962, closed
0.030762, 1.000244, -0.114746, -3.358779, -0.671756, 0.671756, closed
0.026367, 1.006348, -0.115479, -3.297710, -0.549618, 0.793893, closed
0.027100, 1.007812, -0.121582, -3.297710, -0.793893, 0.793893, closed
0.023926, 1.008301, -0.121338, -3.175573, -0.549618, 0.671756, closed
0.024414, 1.005859, -0.111572, -3.358779, -0.732824, 0.732824, closed
0.025635, 1.009766, -0.126953, -3.236641, -0.549618, 0.854962, closed
0.026123, 1.015625, -0.122803, -3.297710, -0.427481, 0.916031, closed
0.029541, 1.010498, -0.118408, -3.175573, -0.549618, 0.793893, closed
0.026855, 1.004883, -0.120361, -3.297710, -0.549618, 0.854962, closed
0.029053, 1.010742, -0.125000, -3.297710, -0.610687, 0.732824, closed
0.029785, 1.011963, -0.124268, -3.236641, -0.549618, 0.793893, closed
0.022461, 1.004395, -0.113770, -3.175573, -0.427481, 0.671756, closed
0.030029, 1.012939, -0.111328, -3.114504, -0.549618, 0.854962, closed
0.031250, 1.007324, -0.125977, -3.297710, -0.244275, 0.854962, closed
0.022949, 1.013184, -0.112793, -3.419847, -0.305344, 0.854962, closed
0.021973, 1.008789, -0.110596, -3.297710, -0.183206, 0.793893, closed
0.028809, 1.009766, -0.120117, -3.114504, -0.122137, 0.854962, closed
0.025146, 1.012939, -0.120850, -3.236641, -0.183206, 0.854962, closed
0.023193, 1.010986, -0.118652, -3.297710, -0.183206, 0.854962, closed
0.024170, 1.014648, -0.115723, -3.297710, -0.183206, 0.854962, closed
0.026367, 1.008301, -0.123535, -3.175573, -0.061069, 0.854962, closed
0.019287, 1.006104, -0.123291, -3.297710, -0.122137, 0.916031, closed
0.024658, 1.011230, -0.127686, -3.419847, -0.183206, 0.854962, closed
0.020508, 1.011475, -0.117920, -3.480916, -0.366412, 0.793893, closed
0.032227, 1.010742, -0.129395, -3.297710, -0.122137, 0.793893, closed
0.031738, 1.001709, -0.124512, -3.114504, -0.244275, 0.793893, closed
0.028320, 1.011963, -0.120361, -3.114504, -0.061069, 0.793893, closed
0.029053, 1.003418, -0.108887, -3.175573, -0.305344, 0.732824, closed
0.021240, 1.013184, -0.121582, -3.236641, 0.000000, 0.977099, closed
0.023682, 1.007080, -0.127441, -3.175573, -0.183206, 0.793893, closed
0.028564, 1.008301, -0.118408, -3.358779, 0.061069, 0.916031, closed
0.026123, 1.003418, -0.123779, -3.358779, 0.061069, 0.977099, closed
0.030762, 1.011230, -0.131348, -3.297710, -0.122137, 0.854962, closed
0.026123, 1.011230, -0.119385, -3.114504, -0.305344, 0.854962, closed
0.020020, 1.010498, -0.125000, -3.358779, -0.061069, 0.854962, closed
0.032959, 1.007568, -0.126953, -3.480916, -0.122137, 0.732824, closed
0.021240, 1.008057, -0.114746, -3.419847, 0.000000, 0.793893, closed
0.026123, 1.007812, -0.116211, -3.175573, -0.061069, 0.793893, closed
0.028076, 1.014404, -0.120605, -3.297710, -0.122137, 0.793893, closed
0.030518, 1.007568, -0.111572, -3.297710, -0.122137, 0.732824, closed
0.031494, 1.014648, -0.131836, -3.297710, -0.061069, 0.916031, closed
0.026123, 1.008789, -0.115967, -3.297710, -0.305344, 0.671756, closed
0.028809, 1.010498, -0.125732, -3.358779, -0.244275, 0.610687, closed
0.025391, 1.005371, -0.124268, -3.175573, -0.244275, 0.732824, closed
0.025391, 1.011475, -0.115234, -3.236641, -0.244275, 0.793893, closed
0.032227, 1.009521, -0.132324, -3.236641, -0.427481, 0.793893, closed
0.025635, 1.009766, -0.126221, -3.236641, -0.427481, 0.793893, closed
0.025391, 1.004883, -0.123047, -3.236641, -0.305344, 0.732824, closed
0.023438, 1.010010, -0.127197, -3.175573, -0.488550, 0.793893, closed
0.026855, 1.010010, -0.131348, -3.419847, -0.366412, 0.854962, closed
0.019043, 1.009521, -0.133057, -3.297710, -0.488550, 0.793893, closed
0.025635, 1.012207, -0.118896, -3.236641, -0.549618, 0.671756, closed
0.029053, 1.011719, -0.116943, -3.236641, -0.671756, 0.732824, closed
0.026855, 1.009766, -0.125000, -3.297710, -0.671756, 0.854962, closed
0.028809, 1.009766, -0.123047, -3.358779, -0.610687, 0.732824, closed
0.029785, 1.008057, -0.123779, -3.297710, -0.793893, 0.671756, closed
0.019531, 1.009033, -0.120117, -3.236641, -0.793893, 0.793893, closed
0.027832, 1.010742, -0.134033, -3.114504, -0.671756, 0.854962, closed
0.028564, 1.004395, -0.122314, -3.358779, -0.732824, 0.854962, closed
0.023438, 1.006836, -0.119629, -3.236641, -0.854962, 0.793893, closed
0.029541, 1.012451, -0.121582, -3.358779, -0.793893, 0.732824, closed
0.026123, 1.008057, -0.123779, -3.297710, -1.038168, 0.793893, closed
0.024170, 1.005127, -0.122803, -3.236641, -0.977099, 0.793893, closed
0.017334, 1.008057, -0.120361, -3.236641, -0.977099, 0.916031, closed
0.021729, 1.010010, -0.120605, -3.236641, -0.977099, 0.854962, closed
0.030029, 1.007324, -0.129395, -3.297710, -1.038168, 0.732824, closed
0.032715, 1.012695, -0.126221, -3.114504, -0.793893, 0.793893, closed
0.023682, 1.008789, -0.117188, -3.236641, -0.977099, 0.793893, closed
0.023193, 1.010498, -0.111572, -3.297710, -0.916031, 0.916031, closed
0.025391, 1.004150, -0.123291, -3.419847, -0.916031, 0.671756, closed
0.030029, 1.005859, -0.121826, -3.236641, -0.854962, 0.793893, closed
0.023682, 1.012939, -0.126953, -3.236641, -0.793893, 0.793893, closed
0.025391, 1.005371, -0.115234, -3.297710, -1.099237, 0.732824, closed
0.030273, 1.003662, -0.114502, -3.236641, -0.916031, 0.671756, closed
0.031494, 1.010498, -0.118164, -3.114504, -0.977099, 0.854962, closed
0.024902, 1.006104, -0.121582, -3.297710, -0.854962, 0.793893, closed
0.033203, 1.007812, -0.115479, -3.297710, -0.793893, 0.671756, closed
0.029541, 1.006592, -0.122559, -3.297710, -0.854962, 0.732824, closed
0.021973, 1.008545, -0.108398, -3.236641, -0.854962, 0.793893, closed
0.030762, 1.012939, -0.126221, -3.175573, -0.854962, 0.732824, closed
0.028809, 1.008301, -0.113037, -3.297710, -0.610687, 0.671756, closed
0.027588, 1.009033, -0.121094, -3.358779, -0.671756, 0.732824, closed
0.026123, 1.015625, -0.117920, -3.175573, -0.671756, 0.854962, closed
0.028076, 1.009766, -0.125000, -3.114504, -0.549618, 0.854962, closed
0.022705, 1.008057, -0.116211, -3.236641, -0.671756, 0.671756, closed
0.031738, 1.007080, -0.117188, -3.175573, -0.610687, 0.610687, closed
0.032471, 1.010254, -0.128906, -3.297710, -0.610687, 0.732824, closed
0.029053, 1.000977, -0.108643, -2.748092, -1.160305, 0.793893, closed
0.020264, 1.006836, -0.083496, -2.687023, -1.343511, 0.793893, closed
0.028564, 1.010254, -0.126221, -3.236641, -1.160305, 0.854962, closed
0.028564, 1.007080, -0.135742, -3.419847, -0.793893, 0.793893, closed
0.024902, 1.018799, -0.080811, -3.480916, -1.038168, 0.793893, closed
0.029541, 1.009766, -0.129150, -3.603053, -1.160305, 0.793893, closed
0.029297, 0.999512, -0.148438, -2.992366, -0.732824, 0.793893, closed
0.022461, 1.006836, -0.099365, -2.503817, -0.732824, 0.854962, closed
0.021484, 1.012207, -0.118896, -2.931298, -1.038168, 0.854962, closed
0.028564, 1.009277, -0.141357, -3.358779, -0.916031, 0.854962, closed
0.030762, 1.005371, -0.111328, -3.358779, -0.488550, 0.793893, closed
0.025879, 1.010010, -0.107178, -3.786260, -0.793893, 0.549618, closed
0.028809, 1.007080, -0.133545, -3.175573, -0.854962, 0.732824, closed
0.027832, 1.008789, -0.108154, -2.687023, -0.610687, 0.916031, closed
0.022461, 1.009277, -0.113037, -3.236641, -0.671756, 0.854962, closed
0.027344, 1.013428, -0.117920, -3.664122, -0.671756, 0.793893, closed
0.027832, 1.003418, -0.106689, -3.541985, -0.183206, 0.732824, closed
0.024658, 1.005371, -0.111816, -3.541985, -0.488550, 0.793893, closed
0.019531, 1.005371, -0.120361, -3.114504, -0.549618, 0.793893, closed
0.027100, 1.008545, -0.115967, -2.992366, -0.488550, 0.732824, closed
0.026611, 1.014160, -0.117188, -3.053435, -0.427481, 0.732824, closed
0.027100, 1.009766, -0.114746, -3.480916, -0.488550, 0.854962, closed
0.027588, 1.012939, -0.126709, -3.480916, -0.366412, 0.793893, closed
0.023193, 0.996338, -0.107910, -3.297710, -0.244275, 0.732824, closed
0.022705, 1.011230, -0.115723, -2.992366, -0.427481, 0.793893, closed
0.030029, 1.007324, -0.131836, -2.931298, -0.305344, 0.916031, closed
0.024170, 1.011963, -0.119385, -3.297710, -0.366412, 0.732824, closed
0.027588, 1.016357, -0.115479, -3.419847, -0.305344, 0.854962, closed
0.020508, 1.004883, -0.120117, -3.541985, -0.366412, 0.854962, closed
0.023926, 1.010742, -0.130615, -3.480916, -0.183206, 0.671756, closed
0.025879, 1.002930, -0.116943, -2.931298, -0.183206, 0.793893, closed
0.026123, 1.019531, -0.114990, -2.931298, -0.427481, 0.854962, closed
0.024902, 1.009277, -0.120850, -3.236641, -0.244275, 0.793893, closed
0.032471, 1.011475, -0.120361, -3.419847, -0.244275, 0.793893, closed
0.021729, 1.010254, -0.108643, -3.358779, -0.488550, 0.732824, closed
0.032959, 1.005615, -0.126953, -3.541985, -0.366412, 0.732824, closed
0.028320, 1.003174, -0.122314, -3.053435, -0.366412, 0.732824, closed
0.021240, 1.007324, -0.124268, -2.931298, -0.366412, 0.732824, closed
0.027588, 1.015625, -0.133057, -3.297710, -0.549618, 0.732824, closed
0.022461, 1.009033, -0.130127, -3.541985, -0.610687, 0.854962, closed
0.027588, 1.011963, -0.116211, -3.480916, -0.549618, 0.854962, closed
0.020264, 1.007812, -0.125977, -3.297710, -0.488550, 0.854962, closed
0.024658, 1.005859, -0.120361, -2.870229, -0.549618, 0.732824, closed
0.031982, 1.013428, -0.120850, -3.114504, -0.610687, 0.793893, closed
0.029297, 1.014893, -0.123779, -3.236641, -0.610687, 0.793893, closed
0.028076, 1.006104, -0.128662, -3.358779, -0.671756, 0.671756, closed
0.028076, 1.009766, -0.116943, -3.419847, -0.488550, 0.854962, closed
0.025146, 1.008789, -0.119629, -3.175573, -0.671756, 0.732824, closed
