ax, ay, az, gx, gy, gz, state
0.007812, 0.956055, 0.148926, 0.610687, 0.122137, -0.305344, opening
0.012695, 1.053711, -0.103271, -3.053435, 0.305344, 0.488550, opening
0.029541, 1.008301, -0.180664, -3.664122, 0.732824, 0.793893, opening
0.026855, 1.053711, -0.064453, -5.984733, 3.541985, 0.366412, opening
0.034180, 0.988770, -0.146973, -7.633588, 3.236641, 0.671756, opening
-0.008545, 1.017334, -0.024170, -5.679389, 2.625954, 0.732824, opening
0.047607, 1.009277, -0.099365, -3.480916, 4.946565, 0.549618, opening
0.011230, 0.987305, -0.030762, -3.419847, 5.618320, 0.793893, opening
-0.006836, 1.068115, 0.090820, -5.557252, 4.519084, 1.038168, opening
0.030029, 0.987549, 0.005859, -7.328244, 6.412214, 0.793893, opening
0.031738, 0.975830, -0.047363, -5.435114, 7.938931, 1.099237, opening
0.016846, 1.030029, -0.052246, -4.641222, 7.938931, 0.549618, opening
0.019531, 0.989258, -0.000732, -3.053435, 8.488549, 0.854962, opening
0.020264, 1.021240, -0.113770, -3.603053, 10.015267, 0.854962, opening
0.026855, 1.020996, -0.056885, -4.335878, 9.893129, 0.854962, opening
0.018555, 1.004395, -0.063721, -5.129771, 10.259542, 0.732824, opening
0.023926, 1.016357, -0.108398, -4.824428, 11.297710, 0.793893, opening
0.013916, 1.020508, -0.066895, -3.053435, 11.725191, 0.610687, opening
0.030029, 1.001465, -0.074707, -2.992366, 11.725191, 0.854962, opening
0.031982, 1.018311, -0.102539, -3.358779, 12.152672, 1.038168, opening
0.021729, 1.010498, -0.075195, -3.786260, 12.641221, 0.732824, opening
0.021729, 1.001709, -0.097412, -3.175573, 12.641221, 0.977099, opening
0.023682, 1.008057, -0.073730, -3.480916, 13.007633, 0.793893, opening
0.018799, 0.995117, -0.072754, -2.259542, 13.740458, 0.549618, opening
0.016846, 1.021240, -0.092285, -1.893130, 14.045801, 0.854962, opening
0.021484, 1.019775, -0.066162, -2.564886, 14.106871, 0.854962, opening
0.030029, 0.987549, -0.046631, -2.992366, 14.961832, 0.916031, opening
0.028809, 1.013916, -0.047607, -2.259542, 15.755725, 0.916031, opening
0.023926, 1.009766, -0.029541, -1.404580, 16.183207, 0.916031, opening
0.030029, 1.001221, -0.031738, -0.793893, 17.282442, 0.916031, opening
0.023193, 1.010254, -0.024658, -1.038168, 18.198473, 0.854962, opening
0.028320, 1.009766, -0.018799, -2.076336, 18.870230, 0.732824, opening
0.022217, 1.002441, -0.022705, -2.564886, 19.908398, 0.793893, opening
0.029297, 1.011719, -0.012207, -2.870229, 20.396946, 0.854962, opening
0.030273, 1.002197, -0.000244, -2.687023, 21.251909, 0.793893, opening
0.029785, 1.007568, -0.018799, -2.320611, 22.229008, 0.916031, opening
0.036621, 1.011230, -0.008057, -2.687023, 23.267176, 0.671756, opening
0.022461, 1.008789, -0.010498, -3.053435, 24.183207, 0.549618, opening
0.035889, 1.013428, -0.014648, -3.175573, 25.038168, 0.793893, opening
0.026367, 1.011963, -0.001221, -3.236641, 26.259542, 0.732824, opening
0.042236, 1.007080, -0.006836, -2.931298, 27.236641, 0.610687, opening
0.036621, 1.008545, -0.008057, -2.625954, 28.030535, 0.610687, opening
0.032227, 1.005371, -0.020508, -2.687023, 29.007633, 0.671756, opening
0.041748, 1.012207, -0.013184, -3.114504, 29.862595, 0.732824, opening
0.036865, 1.008545, -0.012695, -3.175573, 30.717558, 0.549618, opening
0.046387, 1.003906, -0.023438, -3.175573, 31.755726, 0.732824, opening
0.044678, 1.001221, -0.020508, -2.687023, 32.427483, 0.427481, opening
0.050049, 1.003906, -0.019775, -2.809160, 33.282444, 0.793893, opening
0.052246, 1.009521, -0.039551, -3.114504, 34.076336, 0.793893, opening
0.081543, 1.008789, -0.063232, -3.175573, 34.931297, 0.549618, opening
0.052979, 1.013428, -0.052246, -3.480916, 35.358780, 0.671756, opening
0.050781, 1.013184, -0.066406, -3.236641, 35.969467, 0.549618, opening
0.054932, 1.013428, -0.052246, -2.870229, 36.580154, 0.488550, opening
0.052734, 1.010498, -0.063965, -3.053435, 37.190842, 0.732824, opening
0.055908, 1.008545, -0.070312, -3.236641, 37.374046, 0.671756, opening
0.061768, 1.009033, -0.059814, -3.419847, 38.045803, 0.610687, opening
0.055420, 1.009277, -0.068848, -3.358779, 38.412212, 0.671756, opening
0.062500, 1.013184, -0.070557, -3.358779, 38.778625, 0.549618, opening
0.056641, 1.004395, -0.071289, -3.053435, 39.022900, 0.671756, opening
0.067139, 1.002197, -0.073486, -3.236641, 39.389313, 0.488550, opening
0.065674, 1.015869, -0.079590, -3.358779, 39.511452, 0.610687, opening
0.064453, 1.009521, -0.096436, -3.603053, 40.000000, 0.671756, opening
0.062988, 1.010010, -0.089844, -3.419847, 40.183205, 0.671756, opening
0.067627, 1.010010, -0.090576, -3.175573, 40.427483, 0.488550, opening
0.066895, 1.006592, -0.094727, -3.358779, 40.549618, 0.610687, opening
0.066406, 1.017578, -0.089355, -3.175573, 40.732826, 0.610687, opening
0.062256, 1.013428, -0.093262, -3.480916, 41.099236, 0.610687, opening
0.066895, 1.007324, -0.079590, -3.541985, 41.160305, 0.671756, opening
0.061768, 1.009521, -0.087891, -3.358779, 41.343513, 0.671756, opening
0.061768, 1.009766, -0.082031, -3.114504, 41.770992, 0.488550, opening
0.072754, 1.007812, -0.097168, -3.053435, 42.015266, 0.671756, opening
0.075684, 1.008789, -0.099365, -3.480916, 42.320610, 0.549618, opening
0.061279, 1.011719, -0.041504, -2.870229, 42.625954, 0.732824, opening
0.067383, 1.006836, -0.106445, -3.419847, 42.748093, 0.549618, opening
0.065674, 1.007324, -0.087646, -2.870229, 42.870228, 0.488550, opening
0.061035, 1.005615, -0.095215, -2.992366, 43.114506, 0.427481, opening
0.071289, 1.004395, -0.092529, -3.053435, 43.297710, 0.671756, opening
0.074219, 1.010010, -0.097168, -3.114504, 43.419846, 0.488550, opening
0.083008, 1.008789, -0.108154, -3.175573, 43.541985, 0.549618, opening
0.067627, 1.009033, -0.098877, -3.236641, 43.725189, 0.732824, opening
0.104248, 1.012695, -0.126221, -3.114504, 44.030533, 0.488550, opening
0.090088, 0.995361, -0.106934, -2.992366, 44.213741, 0.671756, opening
0.075928, 0.971191, -0.074951, -1.587786, 43.908398, 0.854962, opening
0.076172, 1.000732, -0.109375, -3.053435, 44.091602, 0.549618, opening
0.071045, 1.009033, -0.080566, -3.114504, 44.213741, 0.610687, opening
0.071777, 1.006348, -0.113037, -3.725191, 44.396946, 0.549618, opening
0.074219, 1.010498, -0.086914, -3.480916, 44.519085, 0.305344, opening
0.073486, 1.011963, -0.098145, -2.992366, 44.702290, 0.671756, opening
0.090088, 1.011719, -0.085693, -2.442748, 45.251907, 0.488550, opening
0.063965, 0.996094, -0.083496, -2.748092, 45.007633, 0.549618, opening
0.063477, 1.006104, -0.083252, -2.564886, 44.763359, 0.488550, opening
0.089600, 1.014404, -0.122314, -2.992366, 45.312977, 0.549618, opening
0.077881, 0.998047, -0.105469, -2.809160, 45.496181, 0.488550, opening
0.076660, 1.021729, -0.101807, -2.625954, 45.312977, 0.610687, opening
0.072510, 1.003174, -0.130371, -3.419847, 45.312977, 0.427481, opening
0.080078, 1.014648, -0.109131, -2.564886, 45.923664, 0.427481, opening
0.071533, 1.010010, -0.096436, -2.992366, 45.435116, 0.549618, opening
0.069824, 1.010010, -0.117920, -3.236641, 45.312977, 0.549618, opening
0.078857, 1.010986, -0.098877, -3.419847, 45.557251, 0.549618, opening
0.081299, 0.998047, -0.117432, -3.175573, 45.618320, 0.610687, opening
0.082520, 1.021729, -0.122559, -3.358779, 45.435116, 0.732824, opening
0.074951, 1.006592, -0.118652, -3.419847, 45.312977, 0.427481, opening
0.071045, 1.007324, -0.115723, -3.908397, 45.312977, 0.610687, opening
0.076660, 1.010254, -0.127686, -4.152672, 45.190842, 0.305344, opening
0.079346, 1.005127, -0.138184, -3.480916, 45.190842, 0.366412, opening
0.075195, 1.011230, -0.121826, -3.786260, 45.068703, 0.366412, opening
0.083252, 1.009766, -0.173584, -4.152672, 45.007633, 0.366412, opening
0.077637, 1.019043, -0.106201, -3.603053, 44.274811, 0.671756, opening
0.068848, 1.002930, -0.128174, -3.786260, 44.763359, 0.488550, opening
0.084473, 1.006104, -0.154053, -3.664122, 44.641220, 0.610687, opening
0.065674, 1.008545, -0.106934, -3.358779, 44.458015, 0.549618, opening
0.076416, 0.998291, -0.140625, -3.236641, 44.580154, 0.366412, opening
0.078369, 1.010498, -0.154297, -3.725191, 44.152672, 0.610687, opening
0.079590, 1.005615, -0.109131, -3.664122, 44.152672, 0.488550, opening
0.076416, 1.007324, -0.131348, -3.480916, 43.969467, 0.488550, opening
0.083984, 1.007080, -0.139160, -3.480916, 43.847328, 0.549618, opening
0.078369, 1.009521, -0.128174, -3.236641, 43.664124, 0.671756, opening
0.077148, 1.013428, -0.124512, -2.809160, 43.664124, 0.671756, opening
0.079590, 1.003906, -0.134521, -2.503817, 43.419846, 0.732824, opening
0.068604, 1.013184, -0.118896, -2.748092, 43.358780, 0.549618, opening
0.069336, 1.014648, -0.132080, -2.625954, 43.236641, 0.610687, opening
0.074219, 1.010010, -0.136475, -2.320611, 43.053436, 0.610687, opening
0.069824, 1.005371, -0.132568, -2.442748, 42.809162, 0.610687, opening
0.073975, 1.008301, -0.136719, -2.748092, 42.870228, 0.427481, opening
0.078369, 1.010010, -0.133789, -2.870229, 42.625954, 0.488550, opening
0.072754, 1.010254, -0.139404, -2.931298, 42.320610, 0.488550, opening
0.073975, 1.001953, -0.137207, -2.564886, 42.320610, 0.549618, opening
0.123535, 0.934570, -0.108643, -6.839694, 41.099236, 1.343511, opening
0.044922, 1.033447, -0.123047, -4.213740, 41.893131, 0.427481, opening
0.062256, 1.016846, -0.148438, -0.061069, 42.076336, 0.488550, opening
0.070557, 1.024170, -0.167969, -2.564886, 41.648853, 0.549618, opening
0.071289, 1.010986, -0.129883, -4.213740, 41.343513, 0.244275, opening
0.068115, 1.011230, -0.139404, -4.396946, 41.038170, 0.671756, opening
0.069824, 1.004395, -0.136230, -3.358779, 40.977100, 0.488550, opening
0.069580, 1.007324, -0.132568, -3.847328, 40.793892, 0.671756, opening
0.074219, 1.003418, -0.134277, -4.763359, 40.671757, 0.549618, opening
0.062500, 1.007568, -0.141602, -4.274809, 40.549618, 0.610687, opening
0.076660, 1.009277, -0.135010, -2.809160, 40.610687, 0.610687, opening
0.070068, 1.014404, -0.140869, -3.358779, 40.427483, 0.610687, opening
0.062256, 1.001709, -0.135010, -3.480916, 40.122139, 0.610687, opening
0.063721, 1.007812, -0.140137, -3.114504, 40.000000, 0.488550, opening
0.057373, 1.011230, -0.147217, -3.419847, 39.328243, 0.854962, opening
0.053223, 1.008545, -0.123779, -2.870229, 39.633587, 0.488550, opening
0.065674, 1.014404, -0.127930, -2.564886, 39.389313, 0.488550, opening
0.071289, 1.002686, -0.128418, -2.870229, 39.328243, 0.549618, opening
0.065918, 1.007324, -0.154297, -3.053435, 39.206108, 0.488550, opening
0.067871, 1.005859, -0.134766, -3.358779, 39.267178, 0.488550, opening
0.065186, 1.012939, -0.136475, -3.541985, 38.839695, 0.549618, opening
0.069824, 1.005371, -0.131348, -3.480916, 38.473282, 0.610687, opening
0.062500, 1.011719, -0.142090, -3.664122, 38.534351, 0.549618, opening
0.071533, 1.006836, -0.126953, -3.419847, 38.351147, 0.671756, opening
0.065430, 1.007568, -0.126221, -3.297710, 38.412212, 0.549618, opening
0.067627, 1.010986, -0.138428, -3.175573, 38.167938, 0.610687, opening
0.058594, 1.007324, -0.128174, -2.992366, 38.045803, 0.793893, opening
0.064453, 1.012451, -0.130859, -2.870229, 37.679390, 0.549618, opening
0.060059, 1.003662, -0.141357, -2.748092, 37.679390, 0.671756, opening
0.064453, 1.007812, -0.135254, -2.931298, 37.496181, 0.549618, opening
0.060303, 1.014404, -0.144775, -3.236641, 37.374046, 0.488550, opening
0.064209, 1.010742, -0.146240, -3.236641, 37.129772, 0.549618, opening
0.061768, 1.015137, -0.140869, -3.114504, 37.190842, 0.549618, opening
0.058594, 1.006348, -0.125977, -3.114504, 36.763359, 0.427481, opening
0.062256, 1.006836, -0.144287, -2.809160, 36.946564, 0.549618, opening
0.063232, 1.000000, -0.120117, -3.053435, 36.641220, 0.610687, opening
0.056885, 1.009766, -0.129150, -3.358779, 36.458015, 0.610687, opening
0.058838, 1.016846, -0.147705, -2.809160, 36.274811, 0.488550, opening
0.065186, 0.998779, -0.127930, -3.053435, 35.969467, 0.549618, opening
0.064453, 1.014893, -0.164062, -2.748092, 35.664124, 0.488550, opening
0.051514, 1.019043, -0.143066, -3.603053, 35.541985, 0.671756, opening
0.061035, 1.022461, -0.163818, -3.541985, 35.358780, 0.610687, opening
0.054932, 1.010254, -0.168945, -3.175573, 35.114506, 0.488550, opening
0.058350, 0.997559, -0.142578, -2.809160, 34.564884, 0.732824, opening
0.059082, 1.010742, -0.151855, -3.114504, 34.320610, 0.549618, opening
0.057129, 1.010254, -0.162109, -3.053435, 33.832062, 0.427481, opening
0.060059, 1.002441, -0.160645, -3.358779, 33.343510, 0.671756, opening
0.054443, 1.005615, -0.166260, -3.480916, 32.977100, 0.488550, opening
0.063477, 1.002686, -0.171387, -3.419847, 32.488548, 0.610687, opening
0.054688, 1.010254, -0.168457, -3.969466, 32.061069, 0.610687, opening
0.061279, 1.004395, -0.186035, -2.931298, 31.572519, 0.732824, opening
0.052002, 1.012695, -0.203613, -4.030534, 30.656488, 0.488550, opening
0.053711, 1.015625, -0.200439, -4.213740, 30.167938, 0.610687, opening
0.018066, 1.010742, -0.116455, -3.114504, -0.549618, 0.732824, opening
0.021240, 1.012451, -0.118652, -3.114504, -0.488550, 0.732824, opening
0.020996, 1.003174, -0.111084, -3.175573, -0.427481, 0.916031, opening
0.021973, 1.012451, -0.122314, -3.358779, -0.732824, 0.916031, opening
0.024658, 1.006836, -0.107178, -3.297710, -0.671756, 0.854962, opening
0.024658, 1.011475, -0.121338, -3.236641, -0.793893, 0.854962, opening
0.022217, 1.010498, -0.112549, -3.358779, -0.488550, 0.793893, opening
0.022949, 1.011230, -0.117432, -3.297710, -0.732824, 0.671756, opening
0.014160, 1.009033, -0.114502, -3.297710, -0.671756, 0.854962, opening
0.020752, 1.011719, -0.126221, -3.297710, -0.305344, 0.916031, opening
0.019287, 1.013428, -0.123047, -3.053435, -0.610687, 0.610687, opening
0.022705, 1.007324, -0.116455, -3.175573, -0.671756, 0.671756, opening
0.021484, 1.012207, -0.119873, -3.236641, -0.366412, 0.793893, opening
0.019287, 1.010254, -0.115723, -3.236641, -0.732824, 0.793893, opening
0.023926, 1.008057, -0.115967, -3.236641, -0.549618, 0.793893, opening
0.016357, 1.009521, -0.123047, -3.175573, -0.488550, 0.732824, opening
0.019531, 1.003418, -0.118896, -3.297710, -0.732824, 0.732824, opening
0.020508, 1.012939, -0.116699, -3.236641, -0.610687, 0.610687, opening
0.024414, 1.003906, -0.109375, -3.175573, -0.488550, 0.793893, opening
0.013184, 1.009521, -0.117920, -3.297710, -0.610687, 0.671756, opening
0.026855, 1.008301, -0.111572, -3.114504, -0.671756, 0.854962, opening
0.017334, 1.010498, -0.115479, -3.358779, -0.671756, 0.793893, opening
0.024902, 1.011719, -0.117676, -3.175573, -0.732824, 0.916031, opening
0.026367, 1.005615, -0.118896, -3.297710, -0.732824, 0.916031, opening
0.019043, 1.006592, -0.113281, -3.236641, -0.793893, 0.671756, opening
0.020752, 1.012207, -0.119629, -3.358779, -0.549618, 0.732824, opening
0.016602, 1.007812, -0.119385, -3.175573, -0.732824, 0.732824, opening
0.023438, 1.003906, -0.118652, -3.114504, -0.671756, 0.916031, opening
0.021729, 1.009277, -0.115234, -3.175573, -0.488550, 0.793893, opening
0.023193, 1.007080, -0.113281, -3.236641, -0.732824, 0.732824, opening
0.020752, 1.004395, -0.117432, -3.053435, -0.549618, 0.793893, opening
0.019043, 1.007812, -0.120850, -3.358779, -0.488550, 0.732824, opening
0.020996, 1.009033, -0.116699, -3.175573, -0.610687, 0.916031, opening
0.022705, 1.009277, -0.122559, -3.480916, -0.610687, 0.732824, opening
0.021729, 1.002197, -0.120117, -3.175573, -0.549618, 0.854962, opening
0.018799, 1.003662, -0.122070, -3.297710, -0.671756, 0.916031, opening
0.021240, 1.011230, -0.117432, -3.297710, -0.549618, 0.671756, opening
0.027100, 1.011230, -0.118896, -3.114504, -0.732824, 0.793893, opening
0.017578, 1.000244, -0.119385, -3.175573, -0.732824, 0.793893, opening
0.021240, 1.005371, -0.092773, -2.992366, -0.671756, 0.793893, opening
0.018311, 1.002686, -0.110596, -3.419847, -0.549618, 0.916031, opening
0.020752, 1.005859, -0.126221, -3.175573, -0.549618, 0.732824, opening
0.014893, 1.012207, -0.110352, -3.419847, -0.549618, 0.671756, opening
0.025391, 1.006592, -0.124023, -3.236641, -0.610687, 0.671756, opening
0.023682, 1.006836, -0.134033, -3.419847, -0.549618, 0.793893, opening
0.023926, 1.007568, -0.116943, -3.419847, -0.671756, 0.793893, opening
0.001953, 1.002441, -0.079102, -2.748092, -1.160305, 0.916031, opening
0.015869, 1.008057, -0.108887, -2.870229, -0.549618, 0.793893, opening
0.022461, 1.011719, -0.145264, -3.358779, -1.038168, 0.671756, opening
0.026611, 1.011475, -0.124512, -3.297710, -0.549618, 0.793893, opening
0.000732, 1.013428, -0.001221, -2.015267, -0.854962, 0.793893, opening
-0.012695, 1.005127, -0.055420, -1.832061, -1.587786, 0.854962, opening
-0.002441, 1.022949, -0.147217, -2.992366, -0.916031, 0.732824, opening
0.034668, 1.023926, -0.147949, -2.809160, -0.488550, 0.732824, opening
0.041260, 0.986328, -0.064941, -3.786260, 0.610687, 0.671756, opening
0.077148, 1.026855, -0.116943, -3.297710, -0.061069, 0.671756, opening
0.000488, 1.024414, -0.199951, -4.396946, -0.916031, 0.610687, opening
0.026123, 1.025879, -0.066406, -2.503817, 1.954198, 0.671756, opening
0.014160, 1.005859, -0.087646, -2.870229, -1.160305, 0.793893, opening
0.029785, 1.033447, -0.032471, -3.175573, 0.366412, 0.671756, opening
0.044678, 1.020020, -0.083984, -5.007634, 0.854962, 0.610687, opening
-0.135742, 1.025146, 0.363770, 11.297710, 6.412214, 0.671756, opening
0.717285, 1.112305, -0.293213, 0.793893, 16.977098, 1.282443, opening
-0.066406, 1.014404, 0.270264, 2.625954, 5.312977, 1.160305, opening
0.114990, 1.068359, -0.249756, -4.580153, 10.503817, 0.427481, opening
0.152832, 0.904053, -0.140625, -7.083970, 9.343512, 0.549618, opening
-0.029785, 1.058105, 0.230957, -7.694656, 7.389313, 0.916031, opening
0.069824, 0.990967, 0.086426, -4.580153, 13.435115, 0.488550, opening
0.037598, 0.967529, 0.087891, -1.404580, 14.595420, 0.854962, opening
0.018066, 1.058350, 0.142578, -2.809160, 16.061069, 0.854962, opening
-0.005615, 1.019287, 0.107910, -1.893130, 18.809160, 0.671756, opening
0.038330, 0.989014, 0.026367, -3.114504, 21.312977, 0.732824, opening
0.033203, 1.014404, -0.035889, -5.618320, 21.557253, 0.610687, opening
0.049561, 0.988525, -0.105713, -4.763359, 21.312977, 0.916031, opening
0.026367, 1.027100, -0.105469, -1.954198, 23.022902, 0.854962, opening
0.038330, 1.015137, -0.091064, -2.320611, 22.717558, 0.732824, opening
0.028809, 1.011475, -0.151611, -4.213740, 22.534351, 0.671756, opening
0.039551, 1.013184, -0.118896, -4.274809, 23.206106, 0.610687, opening
0.020996, 1.005859, -0.053955, -3.297710, 23.694656, 0.793893, opening
0.041748, 0.987061, -0.041260, -2.320611, 23.267176, 0.854962, opening
0.031982, 1.014404, -0.030518, -2.320611, 24.488550, 0.977099, opening
0.038086, 1.017090, 0.066406, -1.770992, 26.015266, 0.793893, opening
0.027344, 1.008057, 0.086426, -2.687023, 27.480917, 0.671756, opening
0.038818, 1.008789, 0.097900, -3.725191, 29.496183, 0.793893, opening
0.028076, 1.000732, 0.115234, -2.992366, 32.061069, 0.671756, opening
0.038574, 0.995850, 0.108154, -1.954198, 33.893131, 0.732824, opening
0.056396, 1.013916, 0.074707, -2.198473, 35.175571, 0.488550, opening
0.050537, 1.012939, 0.059814, -2.564886, 37.312977, 0.427481, opening
0.044678, 1.008545, 0.023926, -3.236641, 38.167938, 0.610687, opening
0.058838, 1.005371, 0.034668, -4.091603, 38.900764, 0.488550, opening
0.063965, 0.998535, -0.020020, -3.358779, 40.793892, 0.610687, opening
0.066895, 1.002686, 0.000244, -2.809160, 41.770992, 0.549618, opening
0.065186, 1.009277, 0.024658, -2.687023, 42.198475, 0.610687, opening
0.060791, 1.009277, -0.036621, -3.175573, 43.419846, 0.488550, opening
0.076172, 1.021484, -0.083740, -3.541985, 44.030533, 0.671756, opening
0.068115, 1.002441, 0.007568, -3.541985, 45.068703, 0.427481, opening
0.073730, 1.003418, -0.084717, -3.480916, 45.312977, 0.610687, opening
0.074219, 1.015381, -0.068115, -2.870229, 45.862595, 0.427481, opening
0.065186, 1.010498, -0.031982, -2.748092, 45.923664, 0.793893, opening
0.082031, 1.008789, -0.087402, -3.297710, 46.656490, 0.549618, opening
0.087891, 1.003174, -0.084961, -3.603053, 47.145039, 0.549618, opening
0.087646, 0.999023, -0.072510, -4.091603, 47.633587, 0.671756, opening
0.081543, 1.000732, -0.066650, -2.870229, 47.877861, 0.793893, opening
0.111084, 1.010254, -0.087402, -2.870229, 48.916031, 0.610687, opening
0.053955, 0.993896, 0.041992, -2.381679, 48.916031, 0.488550, opening
0.067139, 0.985840, -0.044189, -3.419847, 49.343513, 0.549618, opening
0.116211, 1.009033, -0.130371, -4.458015, 49.343513, 0.610687, opening
0.073486, 1.008057, -0.010010, -3.786260, 50.198475, 0.549618, opening
0.146729, 1.007568, -0.118408, -2.198473, 51.603054, 0.305344, opening
0.079834, 1.002930, -0.080811, -2.809160, 49.709923, 0.854962, opening
0.064453, 1.018555, -0.025879, -3.664122, 51.725189, 0.549618, opening
0.053711, 1.030762, -0.041992, -2.625954, 52.335876, 0.366412, opening
0.092773, 1.023438, -0.061768, -2.259542, 51.297710, 0.244275, opening
0.086670, 0.992676, -0.061279, -1.709924, 53.007633, 0.671756, opening
0.093018, 1.029053, -0.145020, -2.381679, 52.702290, 0.671756, opening
0.107910, 1.016846, -0.069824, -2.992366, 53.618320, 0.427481, opening
0.091553, 1.004639, -0.040283, -3.114504, 54.167938, 0.732824, opening
0.114014, 1.013428, -0.132080, -4.335878, 54.473282, 0.549618, opening
0.113037, 1.006592, -0.100342, -4.335878, 55.267178, 0.488550, opening
0.105957, 1.009521, -0.102783, -3.297710, 54.900764, 0.671756, opening
0.102051, 0.996338, -0.125977, -2.931298, 55.145039, 0.610687, opening
0.101562, 1.002197, -0.094727, -2.992366, 54.900764, 0.671756, opening
0.096436, 1.009766, -0.117188, -4.030534, 54.778625, 0.610687, opening
0.108398, 1.007324, -0.135498, -3.908397, 54.778625, 0.488550, opening
0.099121, 1.002686, -0.072021, -3.480916, 55.389313, 0.549618, opening
0.105225, 1.009521, -0.106689, -3.541985, 55.022900, 0.488550, opening
0.105957, 1.011719, -0.116211, -3.358779, 55.328243, 0.488550, opening
0.106689, 1.007080, -0.085938, -3.175573, 55.633587, 0.610687, opening
0.107910, 1.003418, -0.114502, -3.786260, 55.511452, 0.488550, opening
0.103760, 1.010010, -0.116943, -3.480916, 55.450382, 0.610687, opening
0.104492, 1.007568, -0.092285, -3.236641, 55.877861, 0.305344, opening
0.103760, 1.005127, -0.103271, -3.175573, 55.694656, 0.610687, opening
0.105469, 1.009521, -0.112793, -2.931298, 55.633587, 0.610687, opening
0.101074, 1.012451, -0.104980, -3.175573, 55.755726, 0.671756, opening
0.105225, 1.005127, -0.113281, -3.297710, 56.122139, 0.671756, opening
0.101807, 1.006348, -0.109131, -3.480916, 55.877861, 0.549618, opening
0.105225, 1.005615, -0.112793, -3.358779, 55.938931, 0.732824, opening
0.102539, 1.031250, -0.146240, -3.908397, 56.122139, 0.732824, opening
0.094482, 0.998779, -0.100830, -1.404580, 55.633587, 0.793893, opening
0.110840, 1.005859, -0.139404, -3.664122, 55.572517, 0.610687, opening
0.104492, 1.006104, -0.127197, -2.625954, 55.572517, 0.549618, opening
0.091064, 1.019287, -0.164062, -3.847328, 55.633587, 0.427481, opening
0.105225, 1.009521, -0.126221, -4.519084, 54.595421, 0.549618, opening
0.094971, 1.008789, -0.141846, -3.175573, 55.083969, 0.610687, opening
0.104248, 1.004883, -0.147705, -2.870229, 54.717556, 0.671756, opening
0.099121, 1.010010, -0.133301, -3.480916, 54.290077, 0.732824, opening
0.097656, 1.011719, -0.146484, -1.893130, 54.412212, 0.610687, opening
0.105713, 1.007812, -0.142822, -2.809160, 54.106869, 0.610687, opening
0.107910, 1.008789, -0.140381, -2.381679, 53.801525, 0.549618, opening
0.094482, 1.007080, -0.140625, -3.541985, 53.374046, 0.366412, opening
0.096924, 1.006592, -0.142334, -2.992366, 53.312977, 0.549618, opening
0.098877, 1.010010, -0.138916, -3.725191, 52.946564, 0.488550, opening
0.098633, 1.004395, -0.143555, -3.847328, 52.641220, 0.488550, opening
0.095459, 1.006348, -0.142578, -3.114504, 52.458015, 0.610687, opening
0.094238, 1.009033, -0.142822, -3.603053, 52.458015, 0.732824, opening
0.093506, 1.010010, -0.141602, -3.541985, 52.091602, 0.854962, opening
0.100342, 1.006592, -0.145264, -3.969466, 51.786259, 0.610687, opening
0.087402, 1.009277, -0.136719, -4.030534, 51.603054, 0.488550, opening
0.092773, 1.009033, -0.135254, -3.725191, 51.236641, 0.549618, opening
0.089355, 1.002686, -0.137207, -3.847328, 51.114506, 0.549618, opening
0.099365, 1.007568, -0.131348, -3.480916, 50.687023, 0.671756, opening
0.092773, 1.004395, -0.145996, -3.786260, 50.748093, 0.549618, opening
0.098877, 1.009277, -0.136230, -3.969466, 50.442749, 0.549618, opening
0.098145, 1.005371, -0.141357, -4.335878, 50.259541, 0.549618, opening
0.092529, 1.010742, -0.139893, -3.847328, 50.015266, 0.549618, opening
0.093994, 1.006836, -0.131104, -3.664122, 49.832062, 0.610687, opening
0.089355, 1.010254, -0.129150, -3.419847, 49.465649, 0.732824, opening
0.095947, 1.010498, -0.146973, -2.992366, 49.282444, 0.610687, opening
0.090820, 1.007080, -0.133545, -2.931298, 49.160305, 0.793893, opening
0.089844, 1.008301, -0.132812, -2.992366, 48.916031, 0.549618, opening
0.096436, 1.011719, -0.141113, -2.992366, 48.732826, 0.366412, opening
0.089600, 1.002197, -0.135986, -2.625954, 48.488548, 0.671756, opening
0.083008, 1.006104, -0.132080, -2.320611, 48.427483, 0.488550, opening
0.092773, 1.010986, -0.145020, -2.015267, 48.183205, 0.549618, opening
0.083740, 1.006348, -0.135254, -2.564886, 47.938931, 0.549618, opening
0.087158, 1.007080, -0.135498, -2.564886, 47.511452, 0.671756, opening
0.085205, 1.006836, -0.137939, -2.442748, 47.572517, 0.549618, opening
0.084961, 1.004883, -0.123535, -2.320611, 47.267178, 0.854962, opening
0.133057, 1.071045, -0.243408, -1.038168, 47.450382, -0.671756, opening
0.088867, 0.978516, -0.101318, -0.671756, 46.045803, 0.732824, opening
0.104492, 1.031250, -0.160400, -0.183206, 47.022900, 0.732824, opening
0.080566, 0.994141, -0.136475, -1.343511, 46.656490, 0.305344, opening
0.076660, 1.005371, -0.131348, -1.709924, 45.801525, 0.488550, opening
0.081543, 1.001221, -0.168945, -3.297710, 46.045803, 0.305344, opening
0.078369, 1.009521, -0.148682, -3.847328, 45.190842, 0.549618, opening
0.087158, 1.012451, -0.158203, -4.152672, 45.007633, 0.488550, opening
0.084473, 0.997559, -0.147705, -3.969466, 44.702290, 0.549618, opening
