ax,az,gx,gz,state
0.086670,0.000000,-1.832061,-1.770992,moving
0.085693,-0.046401,-3.786260,-2.076336,moving
0.094727,-0.040298,-3.175573,-1.832061,moving
0.073975,-0.024185,-3.419847,-1.954198,moving
0.072021,-0.027358,-3.725191,-1.709924,moving
0.078369,-0.035171,-3.908397,-1.770992,moving
0.076416,-0.022720,-3.297710,-1.893130,moving
0.073486,-0.024917,-3.114504,-1.893130,moving
0.077637,-0.030044,-3.236641,-1.709924,moving
0.079102,-0.034683,-3.603053,-1.709924,moving
0.074463,-0.030532,-3.541985,-1.954198,moving
0.090332,-0.044448,-2.931298,-1.770992,moving
0.077393,-0.026870,-3.175573,-1.832061,moving
0.062988,-0.028091,-3.358779,-1.587786,moving
0.071045,-0.029067,-2.992366,-1.709924,moving
0.072510,-0.028091,-3.297710,-1.770992,moving
0.070557,-0.024429,-3.419847,-1.893130,moving
0.074463,-0.030044,-3.358779,-1.770992,moving
0.069580,-0.033218,-3.236641,-1.709924,moving
0.071777,-0.020278,-3.114504,-1.709924,moving
0.071289,-0.019790,-3.236641,-1.709924,moving
0.071045,-0.021255,-3.541985,-1.587786,moving
0.062256,-0.029312,-3.358779,-1.465649,moving
0.059570,-0.030044,-3.236641,-1.526718,moving
0.054199,-0.161147,-2.625954,-1.526718,moving
0.040527,-0.247817,-1.648855,-1.221374,moving
0.125000,-0.122817,-0.671756,-1.465649,moving
0.029785,-0.293960,-5.068702,-1.221374,moving
0.049316,-0.124771,-3.908397,-1.282443,moving
0.055664,-0.295181,-5.679389,-1.343511,moving
0.043213,-0.213149,-2.748092,-0.977099,moving
0.021484,-0.205581,-2.198473,-0.977099,moving
0.076416,-0.302993,-1.587786,-0.610687,moving
0.038330,-0.316421,-3.236641,-0.732824,moving
0.000000,-0.292251,-4.580153,-0.488550,moving
0.051270,-0.300552,-5.068702,-0.427481,moving
0.033691,-0.257827,-4.274809,-0.488550,moving
0.000000,-0.214614,-3.297710,-0.183206,moving
0.017822,-0.191177,-2.076336,0.061069,moving
0.015381,-0.223647,-2.320611,0.000000,moving
0.018066,-0.207046,-4.091603,-0.061069,moving
0.028076,-0.163345,-4.519084,0.244275,moving
0.000000,-0.163833,-5.007634,0.122137,moving
0.000000,-0.130874,-3.969466,0.549618,moving
0.000000,-0.096694,-2.320611,0.366412,moving
0.000000,-0.108413,-2.259542,0.427481,moving
0.024658,-0.114028,-3.175573,0.183206,moving
0.000000,-0.083755,-3.847328,0.305344,moving
0.000000,-0.068862,-3.969466,0.488550,moving
0.000000,-0.071792,-3.725191,0.427481,moving
0.000000,-0.039810,-2.809160,0.732824,moving
0.000000,-0.025405,-2.870229,0.732824,moving
0.000000,-0.049819,-3.419847,0.488550,moving
0.000000,-0.040054,-3.725191,0.732824,moving
0.000000,-0.038833,-3.786260,0.610687,moving
0.000000,-0.046401,-3.541985,0.610687,moving
0.000000,-0.031997,-3.236641,0.671756,moving
0.000000,0.000000,-3.236641,0.671756,moving
0.000000,-0.024185,-3.480916,0.732824,moving
0.000000,-0.034683,-3.419847,0.671756,moving
0.000000,-0.018325,-3.419847,0.793893,moving
0.000000,-0.017593,-3.175573,0.732824,moving
0.000000,-0.027847,-3.358779,0.732824,moving
0.000000,-0.021011,-3.053435,0.793893,moving
0.000000,0.000000,-3.358779,0.793893,moving
0.000000,-0.015396,-3.541985,0.671756,moving
0.000000,-0.015396,-3.480916,0.854962,moving
0.000000,-0.017104,-3.358779,0.854962,moving
0.000000,-0.018081,-2.992366,1.038168,moving
0.000000,-0.021011,-2.992366,0.793893,moving
0.000000,0.000000,-3.053435,0.732824,moving
0.000000,0.000000,-3.419847,0.793893,moving
0.000000,-0.020522,-3.236641,0.671756,moving
0.000000,-0.026626,-3.114504,0.793893,moving
0.000000,-0.021255,-3.053435,0.793893,moving
0.000000,-0.019546,-2.992366,0.854962,moving
0.000000,-0.018081,-3.358779,0.977099,moving
0.000000,0.000000,-3.480916,0.854962,moving
0.000000,0.000000,-3.480916,0.854962,moving
0.000000,-0.016860,-3.358779,0.916031,moving
0.000000,0.000000,-3.114504,0.793893,moving
0.000000,0.000000,-3.297710,0.732824,moving
0.000000,-0.015151,-3.541985,0.793893,moving
0.000000,0.000000,-3.419847,0.854962,moving
0.000000,-0.015396,-3.236641,0.854962,moving
0.000000,0.000000,-3.419847,0.916031,stable
0.000000,0.000000,-3.297710,0.732824,stable
0.000000,0.000000,-3.297710,0.854962,stable
0.000000,0.000000,-3.114504,0.793893,stable
0.000000,0.000000,-3.358779,0.671756,stable
0.000000,0.000000,-3.419847,0.793893,stable
0.000000,0.000000,-3.297710,0.854962,stable
0.000000,0.000000,-3.175573,0.977099,stable
0.000000,0.000000,-3.297710,0.793893,stable
0.000000,0.000000,-3.297710,0.854962,stable
0.000000,0.000000,-3.297710,0.977099,stable
0.000000,0.000000,-3.175573,0.977099,stable
0.000000,0.000000,-3.358779,0.854962,stable
0.000000,0.000000,-3.175573,0.732824,stable
0.000000,0.000000,-3.297710,1.160305,stable
0.000000,0.000000,-3.297710,0.732824,stable
0.000000,0.000000,-3.358779,0.916031,stable
0.000000,0.000000,-3.297710,0.854962,stable
0.000000,0.000000,-3.297710,0.854962,stable
0.000000,0.000000,-3.236641,0.916031,stable
0.000000,0.000000,-3.175573,0.916031,stable
0.000000,0.000000,-3.358779,0.916031,stable
0.000000,0.000000,-3.358779,0.916031,stable
0.000000,0.000000,-3.236641,0.793893,stable
0.000000,0.000000,-3.236641,0.916031,stable
0.000000,0.000000,-3.175573,0.977099,stable
0.000000,0.000000,-3.358779,0.977099,stable
0.000000,0.000000,-3.358779,1.038168,stable
0.000000,0.000000,-3.480916,0.854962,stable
0.000000,-0.015640,-3.297710,0.854962,stable
0.000000,0.000000,-3.480916,0.977099,stable
0.000000,0.000000,-3.236641,0.977099,stable
0.000000,0.000000,-3.236641,0.854962,stable
0.000000,0.000000,-3.419847,0.977099,stable
0.000000,0.000000,-3.541985,0.916031,stable
0.000000,0.000000,-3.358779,0.916031,stable
0.000000,0.000000,-3.175573,0.916031,stable
0.000000,0.000000,-3.297710,0.854962,stable
0.000000,0.000000,-3.419847,0.977099,stable
0.000000,0.000000,-3.114504,0.916031,stable
0.000000,0.000000,-3.297710,1.038168,stable
0.000000,0.000000,-3.236641,0.793893,stable
0.000000,0.000000,-3.419847,0.977099,stable
0.015381,0.000000,-3.358779,0.793893,stable
0.000000,0.000000,-3.297710,0.916031,stable
0.000000,0.000000,-3.358779,0.916031,stable
0.000000,0.000000,-3.297710,0.793893,stable
0.000000,0.000000,-3.236641,0.732824,stable
0.000000,0.000000,-3.358779,0.916031,stable
0.000000,0.000000,-3.236641,0.977099,stable
0.000000,0.000000,-3.419847,0.793893,stable
0.000000,0.000000,-3.419847,0.854962,stable
0.000000,0.000000,-3.480916,0.916031,stable
0.000000,0.000000,-3.236641,0.977099,stable
0.000000,0.000000,-3.297710,0.916031,stable
0.000000,0.000000,-3.236641,0.793893,stable
0.000000,0.000000,-3.358779,0.793893,stable
0.000000,0.000000,-3.419847,0.977099,stable
0.000000,0.000000,-3.358779,0.793893,stable
0.000000,0.000000,-3.419847,0.916031,stable
0.000000,0.000000,-3.358779,0.916031,stable
0.000000,0.000000,-3.236641,0.916031,stable
0.000000,0.000000,-3.297710,1.099237,stable
0.000000,0.000000,-3.236641,0.854962,stable
0.000000,0.000000,-3.358779,1.099237,stable
0.000000,0.000000,-3.236641,1.038168,stable
0.000000,0.000000,-3.297710,0.854962,stable
0.000000,0.000000,-3.236641,0.916031,stable
0.000000,0.000000,-3.175573,0.916031,stable
0.000000,0.000000,-3.236641,1.099237,stable
0.000000,0.000000,-3.236641,0.977099,stable
0.000000,0.000000,-3.297710,0.793893,stable
0.000000,0.000000,-3.358779,0.854962,stable
0.000000,0.000000,-3.175573,0.793893,stable
0.000000,0.000000,-3.236641,0.977099,stable
0.000000,0.000000,-3.297710,0.854962,stable
0.000000,0.000000,-3.175573,0.854962,stable
0.000000,0.000000,-3.175573,0.916031,stable
0.000000,-0.034438,-3.053435,0.916031,moving
0.000000,-0.066909,-2.931298,1.038168,moving
0.000000,-0.118911,-2.625954,0.977099,moving
0.015381,-0.158950,-2.320611,1.160305,moving
0.000000,-0.184097,-3.725191,1.160305,moving
0.000000,-0.203872,-3.480916,1.343511,moving
0.020752,-0.249526,-3.664122,1.282443,moving
0.000000,-0.251968,-2.687023,1.587786,moving
0.000000,-0.290298,-2.076336,1.404580,moving
0.016846,-0.351333,-2.320611,1.832061,moving
0.000000,-0.359634,-3.114504,1.954198,moving
0.000000,-0.387466,-3.969466,2.076336,moving
0.030762,-0.384292,-3.786260,2.198473,moving
0.029541,-0.355239,-3.786260,2.320611,moving
0.037109,-0.386245,-2.931298,2.564886,moving
0.040527,-0.397720,-2.442748,2.870229,moving
0.048584,-0.381118,-3.175573,3.236641,moving
0.058594,-0.387954,-4.396946,3.053435,moving
0.060547,-0.356460,-3.786260,3.175573,moving
0.070068,-0.323257,-3.725191,3.419847,moving
0.066406,-0.307632,-3.419847,3.480916,moving
0.081299,-0.291763,-2.992366,3.847328,moving
0.083496,-0.274917,-2.625954,3.969466,moving
0.079346,-0.277114,-4.091603,3.908397,moving
0.096436,-0.235122,-3.969466,4.152672,moving
0.096924,-0.202407,-4.335878,3.908397,moving
0.125488,-0.174087,-2.625954,4.030534,moving
0.103271,-0.144058,-2.931298,4.274809,moving
0.112305,-0.116226,-2.992366,4.274809,moving
0.125977,-0.103286,-3.114504,4.030534,moving
0.130615,-0.064468,-3.114504,4.396946,moving
0.138184,-0.092544,-3.480916,4.213740,moving
0.127197,-0.050552,-3.175573,4.519084,moving
0.119385,-0.033218,-3.236641,4.519084,moving
0.131592,0.000000,-3.358779,4.458015,moving
0.106201,0.025864,-3.664122,4.580153,moving
0.123779,0.041489,-3.603053,4.396946,moving
0.124023,0.043442,-3.419847,4.580153,moving
0.116699,0.058823,-3.114504,4.335878,moving
0.114014,0.029038,-2.809160,4.396946,moving
0.119141,0.043198,-3.053435,4.458015,moving
0.108398,0.055161,-3.175573,4.274809,moving
0.119385,0.052231,-3.603053,4.274809,moving
0.108887,0.036851,-3.358779,4.274809,moving
0.105957,0.063950,-2.931298,4.274809,moving
0.113525,0.040269,-2.870229,4.152672,moving
0.108887,0.037827,-2.931298,4.274809,moving
0.106689,0.051499,-3.236641,4.335878,moving
0.105225,0.044419,-3.236641,4.213740,moving
0.104736,0.030747,-3.358779,4.274809,moving
0.098633,0.035386,-2.931298,4.213740,moving
0.099609,0.057847,-2.870229,4.152672,moving
0.097412,0.041733,-3.053435,4.152672,moving
0.095459,0.041245,-3.419847,4.091603,moving
0.085449,0.053452,-3.541985,4.030534,moving
0.088135,0.039780,-3.358779,4.030534,moving
0.089600,0.045151,-3.358779,4.091603,moving
0.089600,0.041978,-3.053435,3.908397,moving
0.093750,0.042954,-3.297710,3.847328,moving
0.085938,0.034653,-3.541985,3.969466,moving
0.096436,0.040269,-3.908397,4.030534,moving
0.082520,0.047104,-3.541985,3.908397,moving
0.083496,0.041001,-3.541985,3.847328,moving
0.079834,0.037583,-3.358779,3.786260,moving
0.079590,0.041978,-3.541985,3.969466,moving
0.081299,0.059800,-3.664122,3.847328,moving
0.082275,0.038804,-3.847328,3.847328,moving
0.079834,0.043687,-3.603053,3.664122,moving
0.070068,0.051499,-3.664122,3.480916,moving
0.078369,0.054917,-3.480916,3.603053,moving
0.079346,0.046616,-3.541985,3.541985,moving
0.076172,0.049058,-3.664122,3.725191,moving
0.068359,0.048325,-3.603053,3.603053,moving
0.064209,0.041001,-3.664122,3.541985,moving
0.073242,0.048325,-3.541985,3.786260,moving
0.068359,0.050278,-3.358779,3.541985,moving
0.063965,0.045151,-3.480916,3.297710,moving
0.067139,0.050278,-3.419847,3.541985,moving
0.063232,0.060532,-3.480916,3.419847,moving
0.060791,0.056870,-3.419847,3.480916,moving
0.060303,0.054673,-3.541985,3.419847,moving
0.062256,0.056138,-3.358779,3.480916,moving
0.058838,0.066636,-3.358779,3.480916,moving
0.061768,0.059800,-3.297710,3.419847,moving
0.054199,0.064194,-3.480916,3.419847,moving
0.051514,0.068345,-3.419847,3.175573,moving
0.055664,0.071763,-3.297710,3.358779,moving
0.048340,0.072983,-3.236641,3.297710,moving
0.051025,0.069565,-3.175573,3.053435,moving
0.050537,0.077622,-3.358779,3.053435,moving
0.046143,0.074692,-3.541985,2.931298,moving
0.043457,0.092759,-3.358779,3.175573,moving
0.039795,0.103013,-3.297710,3.114504,moving
0.046875,0.105698,-3.114504,3.175573,moving
0.036621,0.108872,-3.175573,2.687023,moving
0.037842,0.126694,-3.236641,2.992366,moving
0.027100,0.138901,-3.053435,2.748092,moving
0.029541,0.139146,-3.175573,2.625954,moving
0.030029,0.162095,-3.053435,2.625954,moving
0.027100,0.190415,-2.931298,2.503817,moving
0.020264,0.203110,-2.931298,2.564886,moving
0.026611,0.235581,-2.687023,2.320611,moving
0.000000,0.259995,-2.809160,2.259542,moving
0.000000,0.284165,-3.053435,1.954198,moving
0.000000,0.306626,-2.870229,2.137405,moving
0.000000,0.310532,-2.992366,1.893130,moving
0.000000,0.314194,-2.931298,1.770992,moving
0.000000,0.292710,-3.053435,1.587786,moving
0.000000,0.272446,-2.870229,1.526718,moving
0.000000,0.271958,-2.992366,1.282443,moving
0.000000,0.204331,-3.053435,1.221374,moving
0.000000,0.150132,-3.053435,1.221374,moving
0.000000,0.130356,-3.053435,1.099237,moving
0.000000,0.068345,-3.175573,0.916031,moving
0.000000,0.038315,-3.419847,0.916031,moving
0.000000,0.015854,-3.175573,0.916031,moving
0.000000,0.000000,-3.114504,1.160305,moving
0.000000,0.000000,-3.297710,1.099237,moving
0.000000,0.000000,-3.236641,1.038168,moving
0.000000,0.000000,-3.358779,0.854962,moving
0.000000,0.000000,-3.297710,1.038168,moving
0.000000,0.018540,-3.297710,1.038168,moving
0.000000,0.022446,-3.297710,1.099237,moving
0.000000,0.020737,-3.236641,0.732824,moving
0.000000,0.018296,-3.236641,0.732824,moving
0.000000,0.000000,-3.358779,0.854962,stable
0.000000,0.000000,-3.358779,0.977099,stable
0.000000,0.000000,-3.419847,1.099237,stable
0.000000,0.000000,-3.297710,0.977099,stable
0.000000,0.000000,-3.358779,0.854962,stable
0.000000,0.000000,-3.297710,0.977099,stable
0.000000,0.000000,-3.480916,0.916031,stable
0.000000,0.000000,-3.175573,0.854962,stable
0.000000,0.000000,-3.236641,0.916031,stable
0.000000,0.000000,-3.236641,0.977099,stable
0.000000,0.000000,-3.114504,0.916031,stable
0.000000,0.000000,-3.419847,0.854962,stable
0.000000,0.000000,-3.419847,1.038168,stable
0.000000,0.000000,-3.358779,0.732824,stable
0.000000,0.000000,-3.358779,0.916031,stable
0.000000,0.000000,-3.419847,0.977099,stable
0.000000,0.000000,-3.480916,0.916031,stable
0.000000,0.000000,-3.114504,0.977099,stable
0.000000,0.000000,-3.725191,1.038168,stable
0.000000,0.000000,-3.847328,0.732824,stable
0.000000,0.000000,-3.419847,0.916031,stable
0.000000,0.000000,-3.175573,0.732824,stable
0.000000,0.000000,-3.053435,0.732824,stable
0.000000,0.000000,-3.297710,0.916031,stable
0.000000,0.000000,-3.175573,0.977099,stable
0.000000,0.000000,-3.114504,0.916031,stable
0.000000,0.000000,-3.297710,0.977099,stable
0.000000,0.000000,-3.358779,0.854962,stable
0.000000,0.000000,-3.480916,0.732824,stable
0.000000,0.000000,-3.358779,0.793893,stable
0.000000,0.000000,-3.541985,0.793893,stable
0.000000,0.000000,-3.664122,0.793893,stable
0.000000,0.000000,-3.358779,0.916031,stable
0.000000,0.000000,-3.480916,0.854962,stable
0.000000,0.000000,-3.419847,0.854962,stable
0.000000,0.000000,-3.419847,0.977099,stable
0.000000,0.000000,-3.419847,1.038168,stable
0.000000,0.000000,-3.541985,0.916031,stable
0.000000,0.000000,-3.541985,0.671756,stable
0.000000,0.000000,-3.358779,0.977099,stable
0.000000,0.000000,-3.358779,0.854962,stable
0.000000,0.000000,-3.175573,0.916031,stable
0.000000,0.000000,-3.297710,1.038168,stable
0.000000,0.000000,-3.480916,0.793893,stable
0.000000,0.000000,-3.358779,1.099237,stable
0.000000,0.000000,-3.480916,0.793893,stable
0.000000,0.000000,-3.236641,0.854962,stable
0.000000,0.000000,-3.175573,0.916031,stable
0.000000,0.000000,-3.297710,0.610687,stable
0.000000,0.000000,-3.114504,0.977099,stable
0.000000,0.000000,-3.114504,0.977099,stable
0.000000,0.000000,-3.175573,0.916031,stable
0.000000,0.000000,-3.236641,0.977099,stable
0.000000,0.000000,-3.236641,0.916031,stable
0.000000,0.000000,-3.297710,1.038168,stable
0.000000,0.000000,-3.358779,0.793893,stable
0.000000,0.000000,-3.236641,0.854962,stable
0.000000,0.000000,-3.297710,1.099237,stable
0.000000,0.000000,-3.358779,0.916031,stable
0.000000,0.000000,-3.236641,0.916031,stable
0.000000,0.000000,-3.236641,0.977099,stable
0.000000,0.000000,-3.358779,0.854962,stable
0.000000,0.000000,-3.297710,0.671756,stable
0.000000,0.000000,-3.175573,0.916031,stable
0.000000,0.000000,-3.175573,0.916031,stable
0.000000,0.000000,-3.175573,0.854962,stable
0.000000,0.000000,-3.419847,0.854962,stable
0.000000,0.000000,-3.358779,1.099237,stable
0.000000,0.000000,-3.236641,0.854962,stable
0.000000,0.000000,-3.297710,0.977099,stable
0.000000,0.000000,-3.297710,0.977099,stable
0.000000,0.000000,-3.358779,0.916031,stable
0.000000,0.000000,-3.358779,0.854962,stable
0.000000,0.000000,-3.419847,0.916031,stable
0.000000,0.000000,-3.358779,0.977099,stable
0.000000,0.000000,-3.297710,0.916031,stable
0.000000,0.000000,-3.419847,1.038168,stable
0.000000,0.000000,-3.480916,0.854962,stable
0.000000,0.000000,-3.541985,0.977099,stable
0.000000,0.000000,-3.297710,1.099237,stable
0.000000,0.000000,-3.480916,0.977099,stable
0.000000,0.000000,-3.358779,1.099237,stable
0.000000,0.000000,-3.480916,0.854962,stable
0.000000,0.000000,-3.419847,0.793893,stable
0.000000,0.000000,-3.419847,0.977099,stable
0.000000,0.000000,-3.236641,0.854962,stable
0.000000,0.000000,-3.358779,0.854962,stable
0.000000,0.000000,-3.480916,1.038168,stable
0.000000,0.000000,-3.358779,0.793893,stable
0.000000,0.000000,-3.297710,0.732824,stable
0.000000,0.000000,-3.297710,0.977099,stable
0.000000,0.000000,-3.358779,1.099237,stable
0.000000,0.000000,-3.358779,1.160305,stable
0.000000,0.000000,-3.297710,0.854962,stable
0.000000,0.000000,-3.480916,0.977099,stable
0.000000,0.000000,-3.297710,0.854962,stable
0.000000,0.000000,-3.480916,1.038168,stable
0.000000,0.000000,-3.480916,0.854962,stable
0.000000,0.000000,-3.419847,0.916031,stable
0.000000,0.000000,-3.480916,0.977099,stable
0.000000,0.000000,-3.297710,0.732824,stable
0.000000,0.000000,-3.297710,0.793893,stable
0.000000,0.000000,-3.358779,0.854962,stable
0.000000,0.000000,-3.236641,0.854962,stable
0.000000,0.000000,-3.236641,0.916031,stable
0.000000,0.000000,-3.297710,0.793893,stable
0.000000,0.000000,-3.358779,0.793893,stable
0.000000,0.000000,-3.175573,0.793893,stable
0.000000,0.000000,-3.236641,0.854962,stable
0.000000,0.000000,-3.297710,0.854962,stable
0.000000,0.000000,-3.175573,0.793893,stable
0.000000,0.000000,-3.297710,0.793893,stable
0.000000,0.000000,-3.175573,1.038168,stable
0.000000,0.000000,-3.297710,0.916031,stable
0.000000,0.000000,-3.297710,0.793893,stable
0.000000,0.000000,-3.114504,0.977099,stable
0.000000,0.000000,-3.236641,0.854962,stable
0.000000,0.000000,-3.297710,0.854962,stable
0.000000,0.000000,-3.297710,1.099237,stable
0.000000,0.000000,-3.358779,0.732824,stable
0.000000,0.000000,-3.236641,0.977099,stable
0.000000,0.000000,-3.358779,1.038168,stable
0.000000,0.000000,-3.358779,0.854962,stable
0.000000,0.000000,-3.358779,0.793893,stable
0.000000,0.000000,-3.297710,0.854962,stable
0.000000,0.000000,-3.297710,1.038168,stable
0.000000,0.000000,-3.480916,0.916031,stable
0.000000,0.000000,-3.175573,0.732824,stable
0.000000,0.000000,-3.297710,0.854962,stable
0.000000,-0.016860,-3.236641,0.977099,stable
0.000000,0.000000,-3.419847,0.854962,stable
0.000000,0.000000,-3.297710,0.854962,stable
0.000000,0.000000,-3.236641,0.977099,stable
0.000000,0.000000,-3.419847,1.038168,stable
0.000000,0.000000,-3.297710,0.854962,stable
0.000000,0.000000,-3.419847,1.038168,stable
0.000000,0.000000,-3.114504,0.854962,stable
0.000000,0.000000,-3.114504,0.854962,stable
0.000000,0.000000,-3.419847,0.916031,stable
0.000000,0.000000,-3.236641,0.916031,stable
0.000000,0.000000,-3.236641,1.038168,stable
0.000000,0.000000,-3.297710,0.854962,stable
0.000000,0.000000,-3.419847,0.793893,stable
0.000000,0.000000,-3.236641,0.793893,stable
0.000000,0.000000,-3.358779,0.671756,stable
0.000000,0.000000,-3.297710,0.854962,stable
0.000000,0.000000,-3.236641,0.671756,stable
0.000000,0.000000,-3.297710,0.854962,stable
0.000000,0.000000,-3.236641,0.977099,stable
0.000000,0.000000,-3.419847,0.916031,stable
0.000000,0.000000,-3.358779,0.977099,stable
0.000000,0.000000,-3.236641,0.916031,stable
0.000000,0.000000,-3.358779,0.977099,stable
0.000000,0.000000,-3.297710,1.038168,stable
0.000000,0.000000,-3.480916,0.854962,stable
0.000000,0.000000,-3.297710,0.916031,stable
0.000000,0.000000,-3.419847,1.099237,stable
0.000000,0.000000,-3.297710,0.977099,stable
0.000000,0.000000,-3.297710,0.977099,stable
0.000000,0.000000,-3.236641,0.977099,stable
0.000000,0.000000,-3.358779,0.916031,stable
0.000000,0.000000,-3.358779,0.854962,stable
0.000000,0.000000,-3.297710,0.854962,stable
0.000000,0.000000,-3.358779,0.793893,stable
0.000000,0.000000,-3.236641,0.977099,stable
0.000000,0.000000,-3.480916,0.916031,stable
0.000000,0.000000,-3.297710,1.038168,stable
0.000000,0.000000,-3.297710,0.916031,stable
0.000000,0.000000,-3.358779,0.916031,stable
0.000000,0.000000,-3.358779,0.916031,stable
0.000000,0.000000,-3.358779,1.038168,stable
0.000000,0.000000,-3.236641,0.916031,stable
0.000000,0.000000,-3.358779,0.916031,stable
0.000000,0.000000,-3.358779,0.793893,stable
0.000000,0.000000,-3.236641,0.854962,stable
0.000000,0.000000,-3.297710,0.793893,stable
0.000000,0.000000,-3.297710,0.977099,stable
0.000000,0.000000,-3.419847,0.916031,stable
0.000000,0.000000,-3.297710,0.916031,stable
0.000000,0.000000,-3.358779,0.977099,stable
0.000000,0.000000,-3.358779,0.977099,stable
0.000000,0.000000,-3.480916,1.038168,stable
0.000000,0.000000,-3.358779,0.671756,stable
0.000000,0.000000,-3.358779,0.916031,stable
0.000000,0.000000,-3.358779,0.854962,stable
0.000000,0.000000,-3.358779,1.099237,stable
0.000000,0.000000,-3.419847,1.038168,stable
0.000000,0.000000,-3.297710,0.916031,stable
0.000000,0.000000,-3.236641,0.732824,stable
0.000000,0.000000,-3.358779,0.732824,stable
0.000000,0.000000,-3.297710,0.793893,stable
0.000000,0.000000,-3.236641,0.977099,stable
0.000000,0.000000,-3.297710,0.916031,stable
0.000000,0.000000,-3.358779,1.038168,stable
0.000000,0.000000,-3.236641,0.916031,stable
0.000000,0.000000,-3.297710,0.854962,stable
0.000000,0.000000,-3.297710,0.916031,stable
0.000000,0.000000,-3.419847,0.916031,stable
0.000000,0.000000,-3.175573,0.916031,stable
0.000000,0.000000,-3.297710,0.793893,stable
0.000000,0.000000,-3.297710,0.916031,stable
0.000000,0.000000,-3.358779,0.916031,stable
0.000000,0.000000,-3.236641,0.916031,stable
0.000000,-0.019546,-3.297710,0.854962,stable
0.000000,0.000000,-3.297710,0.977099,stable
0.000000,0.000000,-3.358779,0.977099,stable
0.000000,0.000000,-3.236641,0.916031,stable
0.000000,0.000000,-3.236641,1.099237,stable
0.000000,0.000000,-3.358779,0.916031,stable
0.000000,0.000000,-3.419847,0.732824,stable
0.000000,0.000000,-3.236641,0.854962,stable
0.000000,0.000000,-3.297710,0.732824,stable
0.000000,0.000000,-3.358779,0.916031,stable
0.000000,0.000000,-3.297710,0.854962,stable
0.000000,0.000000,-3.175573,0.977099,stable
0.000000,0.000000,-3.236641,0.854962,stable
0.000000,0.000000,-3.175573,0.977099,stable
0.000000,0.000000,-3.236641,0.854962,stable
0.000000,0.000000,-3.297710,0.793893,stable
0.000000,0.000000,-3.297710,0.977099,stable
0.000000,0.000000,-3.419847,0.977099,stable
0.000000,0.000000,-3.419847,1.038168,stable
-0.032715,-0.089614,-3.419847,1.099237,moving
0.017822,0.039048,-3.480916,0.854962,moving
0.000000,-0.073257,-3.786260,1.099237,moving
0.000000,-0.021255,-3.236641,1.099237,moving
0.000000,-0.038345,-3.969466,0.854962,moving
-0.036865,0.027817,-2.992366,0.854962,moving
0.000000,0.000000,-3.358779,0.854962,moving
0.000000,0.000000,-2.931298,0.977099,moving
-0.022461,0.054673,-2.809160,0.854962,moving
0.021973,0.000000,-3.541985,0.916031,moving
0.015381,0.068345,-3.297710,0.916031,moving
-0.018311,0.193589,-2.931298,1.038168,moving
0.045166,0.340317,-3.297710,0.732824,moving
0.000000,0.228745,-3.786260,0.671756,moving
0.020508,0.335435,-2.931298,0.549618,moving
0.018555,0.408188,-3.419847,0.366412,moving
0.058594,0.415757,-3.541985,0.122137,moving
0.020996,0.369370,-3.480916,-0.061069,moving
0.000000,0.362046,-3.114504,-0.183206,moving
0.017090,0.364731,-3.175573,-0.305344,moving
0.019775,0.324204,-3.053435,-0.610687,moving
0.031982,0.328110,-2.992366,-0.732824,moving
0.026611,0.327622,-3.114504,-1.038168,moving
0.037354,0.359116,-3.053435,-1.160305,moving
0.043457,0.367173,-3.236641,-1.099237,moving
0.042725,0.393052,-3.053435,-1.404580,moving
0.032227,0.484116,-2.259542,-1.648855,moving
0.091797,0.395493,0.061069,-2.015267,moving
0.054932,0.420640,-0.488550,-2.320611,moving
0.083496,0.412583,-2.442748,-2.381679,moving
0.101318,0.387681,-4.091603,-2.320611,moving
0.105225,0.358140,-4.274809,-2.625954,moving
0.118896,0.342515,-3.969466,-2.687023,moving
0.126221,0.291489,-3.969466,-2.687023,moving
0.134277,0.280015,-4.152672,-3.053435,moving
0.122803,0.218491,-4.641222,-3.175573,moving
0.141357,0.206772,-4.885496,-3.175573,moving
0.158203,0.155503,-3.603053,-3.358779,moving
0.168945,0.154282,-4.702290,-3.419847,moving
0.171631,0.132798,-4.091603,-3.419847,moving
0.179199,0.112778,-3.114504,-3.297710,moving
0.180176,0.095200,-2.503817,-3.603053,moving
0.194580,0.025864,-3.480916,-3.541985,moving
0.185303,0.022446,-2.992366,-3.603053,moving
0.187256,0.000000,-3.114504,-3.541985,moving
0.192383,-0.044448,-3.236641,-3.603053,moving
0.191162,-0.038833,-3.175573,-3.664122,moving
0.192871,-0.064712,-3.480916,-3.541985,moving
0.191406,-0.144302,-2.809160,-3.725191,moving
0.182861,-0.032974,-4.213740,-3.358779,moving
0.137207,-0.113784,-3.908397,-3.358779,moving
0.179199,-0.077896,-3.358779,-3.358779,moving
0.168457,-0.058853,-3.786260,-3.358779,moving
0.168701,-0.075454,-3.480916,-3.297710,moving
0.165771,-0.083022,-3.419847,-3.114504,moving
0.168945,-0.057876,-3.603053,-3.236641,moving
0.157471,-0.059585,-3.664122,-3.114504,moving
0.160889,-0.078872,-3.847328,-2.992366,moving
0.163330,-0.035903,-3.419847,-3.175573,moving
0.153076,-0.072769,-3.664122,-3.175573,moving
0.147949,-0.062759,-3.603053,-3.053435,moving
0.156006,-0.049331,-3.603053,-2.992366,moving
0.146240,-0.054458,-3.725191,-3.053435,moving
